location_name,review_count,is_closed,price,rating
Los Tacos City Habanero,2,False,,3.5
Los Tacos NYC,33,True,,4.0
Los Tacos No 1,6234,False,1.0,4.5
Lost In The sauce,17,True,,4.5
Lotus Blue,66,True,2.0,4.0
Lotus Cafe,17,True,2.0,2.0
Lotus Express,82,False,1.0,4.0
Louie and Chan,230,True,2.0,4.0
Loulou Petit Bistro,388,False,3.0,4.0
Louro,153,True,3.0,3.5
Love 69 Bar,24,False,2.0,3.0
Love Cafe,33,True,2.0,4.0
LoveMama,6044,False,2.0,4.5
Lovecraft Bar Nyc,140,True,2.0,3.0
Lovely Day,378,False,2.0,3.5
Loverboy,48,True,2.0,4.5
Lower East Side Pizza,76,False,1.0,3.0
Lox,54,False,2.0,4.0
LuAnne's Wild Ginger All Asian Vegan,677,False,2.0,4.0
LuLu & Me,146,True,2.0,4.0
LuLu Poke,11,False,,3.0
Luca Bar,66,True,2.0,3.0
Lucciola Italian Restaurant,66,False,4.0,4.5
Luchadores,117,False,,4.0
Luchini Italian,17,False,,4.0
Lucien,427,False,3.0,3.5
Lucille's Grill,40,True,2.0,2.0
Lucio Angelita Tacos,26,False,1.0,4.0
Lucky 7 Tapas Bar,140,False,2.0,2.0
Lucky Cat,388,False,2.0,4.0
Lucky Cheng's,354,True,3.0,3.0
Lucky Chicken,71,False,1.0,3.0
Lucky Lee's,97,True,,2.5
Lucky Pickle Dumpling,162,True,1.0,3.5
Lucky's Famous Burgers,880,False,2.0,3.75
Luckyim Thai truck,47,True,1.0,4.0
Lucy's Cantina Royale,780,False,2.0,2.5
Lugo Cucina,310,True,2.0,3.5
Lui's Thai Food,254,True,2.0,4.0
Luigi's Gourmet Grill,208,False,1.0,3.5
Luigi's Pizza,70,False,1.0,2.75
Luigi's Pizzeria,183,True,1.0,3.0
Luke's Bar and Grill,151,False,2.0,3.5
Luke's Lobster,6011,False,2.0,4.05
Lumaca,10,True,,4.0
Lumiere,44,True,2.0,3.5
Lumos Kitchen,18,True,3.0,4.0
Lumpia Shack Snackbar,175,True,2.0,4.0
Luna Pizza,95,False,2.0,4.0
Luna Ristorante,159,True,2.0,3.5
Luna Rossa,135,False,3.0,4.0
Lunasa Bar & Restaurant,114,True,2.0,4.0
Lunch Box Buffet,13,True,1.0,3.0
Lunella Ristorante Italiano,287,False,2.0,3.5
Lunetta Pizza,215,False,1.0,3.0
Lunetta Pizza & Restaurant,167,False,1.0,3.0
Lung Sing Chinese Restaurant,1,False,,1.0
Lupa,1668,False,3.0,4.0
Lupe's,412,False,2.0,3.5
Lupita Pizzeria,1,True,,5.0
Lupita's Restaurant,140,False,2.0,4.0
Lupulo,247,True,3.0,3.5
Lure Fishbar,1811,False,3.0,4.0
Lusardi's,243,False,3.0,4.0
Luscious Thai,254,False,2.0,3.5
Luthun,98,False,,4.5
Luu's Baguette,519,True,1.0,4.0
Luxor Lounge,126,False,2.0,3.0
Luxor New York,3,False,,3.5
Luzzo's,9,True,2.0,3.5
Lychee House,136,True,2.0,3.5
Lyn Genet's Kitchen,73,True,2.0,4.5
Lynx Kitchen,17,False,1.0,3.0
Lz Sushi,95,True,1.0,3.5
M & Pizza,3,False,,3.5
M G S Bar Y Grill,3,False,,3.0
M J Smith's Food & Spirits,40,False,2.0,4.5
M Star Cafe,324,False,1.0,3.5
M Thai,179,True,2.0,3.5
M&J Asian Cuisine,50,False,1.0,3.5
MAMO Restaurant,309,False,4.0,4.0
ME Chicken Rice,74,False,,5.0
MIGHTY Bowl,297,False,2.0,4.25
MJ Pizza,18,False,2.0,2.5
MRKT Herald Square,1,False,,5.0
MRS AN Thai,126,False,2.0,4.0
MTerranean,8,False,1.0,2.0
MXco,203,True,2.0,3.5
Ma Dukes,6,True,2.0,4.5
MaLa Project,816,False,2.0,4.0
Macao trading,809,False,3.0,4.0
Macbar,693,True,2.0,3.5
Macchina,287,True,2.0,4.0
Macelleria,190,True,3.0,3.0
Machiavelli,237,True,3.0,3.5
Macho's,112,True,2.0,3.5
Macondo East,750,True,2.0,3.5
Macondo West,327,True,2.0,3.5
Mad About Burgers & Shakes,1,False,,1.0
Mad Dog & Beans Mexican Cantina,1624,False,2.0,3.75
Mad River Bar & Grille,344,True,2.0,4.0
Mad Sq Eats,335,True,2.0,4.0
MadRock Tapas Restaurant & Cocktail Bar,14,True,,4.0
Madame Vo,964,False,2.0,4.0
Madame Vo BBQ,175,False,2.0,4.0
Madangsui,680,True,2.0,3.5
Made In Mexico,305,False,2.0,2.5
Made In Mexico Harlem,130,False,2.0,3.5
Made In New York Pizza,430,False,1.0,4.5
Made in New York Pizza,12,False,,4.5
Madiba Harlem,53,True,2.0,3.5
Madison African Caribbean Cuisine,6,True,2.0,4.5
Madison Bistro,133,True,3.0,3.5
Madison Restaurant,373,False,2.0,3.5
Madison Square Tavern,99,True,2.0,3.0
Madison Street Pizza,11,False,,4.0
Madnoodle,10,True,,3.5
Mae Mae Cafe & Bar,79,True,2.0,3.5
Maestro Pasta,171,False,2.0,4.5
Magazine Cafe,35,False,2.0,3.5
Maggie Reillys Restaurant,100,False,2.0,4.0
Magnolia Restaurant,1,True,,1.0
Maguro,418,False,2.0,3.5
Maharaja Palace,216,False,2.0,3.5
Maharlika,1483,True,2.0,4.0
Mai Mon Marisco,1,False,,1.0
Maialino,1392,True,3.0,4.0
Maiden Lane,79,False,2.0,4.0
Mail Garden,30,False,2.0,3.5
Main Noodle House,444,False,2.0,3.5
Maison,273,True,2.0,3.0
Maison Bangkok,128,True,,4.0
Maison Kayser Boulangerie,3129,True,2.0,3.4375
Maison Pickle,1438,False,2.0,4.0
Maison Thai,144,True,2.0,4.0
Maison Vivienne New York,15,False,,2.0
Maja's Tapas & Bar,15,True,2.0,3.0
Majesty Pizza & Grill,5,True,1.0,1.5
Majorelle,76,False,3.0,4.5
Makana,39,False,2.0,3.5
Makana BBQ & Poke,241,False,2.0,3.5
Makana Hawaiian & Japanese BBQ,194,False,2.0,3.0
Makana Hawaiian BBQ & Poke,39,False,2.0,3.5
Make And Bake,6,True,1.0,4.5
Make Believe,152,False,2.0,2.5
Make Sandwich,137,True,2.0,4.5
Maki Kosaka,81,False,,4.5
MakiMaki,225,False,2.0,4.0
MakiMaki Sushi,51,False,2.0,4.0
Makiinny,76,False,,4.5
Makito,6,False,,1.5
Mala House,22,False,2.0,5.0
Mala Project,483,False,2.0,4.25
Malachy's Donegal Inn,117,False,2.0,3.5
Malai Marke Indian Cuisine,622,False,2.0,4.0
Malatesta Trattoria,1308,False,2.0,4.0
Malaysia Grill,325,False,2.0,4.0
Malaysian Kitchen,26,True,2.0,3.0
Malcriada,20,True,2.0,4.0
Maldonado Restaurant,8,False,1.0,2.5
Malecon Restaurant,781,False,2.0,4.0
Malibu Farm,278,False,2.0,4.0
Malii,347,False,2.0,4.5
Malii Gramercy,76,False,2.0,4.5
Malinche Mexican Restaurant,39,False,,4.5
Maloney & Porcelli,466,True,3.0,4.0
Malt n Mash,7,True,3.0,2.5
Mama Eatery,124,True,1.0,4.0
Mama Fina's New York,235,False,2.0,4.0
Mama Ganoush,26,False,,3.75
Mama Ghanoush,95,True,2.0,4.0
Mama Jo's Breakfast Cart,51,False,1.0,4.5
Mama K's Soup & Salad,49,True,1.0,4.5
Mama Mia 44 SW,761,False,2.0,4.0
Mama Pizza and More,1,False,,5.0
Mama Sbarro's,17,False,1.0,2.5
Mama Sushi,1256,False,2.0,3.25
Mama Tina's Pizza,115,False,1.0,2.5
Mama's,3,True,,4.5
Mama's Cupboard,72,False,2.0,4.5
Mama's Pizza,48,False,2.0,3.0
Mama's Pizzeria,109,False,1.0,3.5
Mama's Restaurant,57,False,1.0,3.5
Mama's Too,552,False,2.0,3.5
MamaGyro,42,True,1.0,3.5
Mamagyro,388,True,1.0,3.5
Mamajuana Cafe,910,True,2.0,2.8333333333333335
Mamamoo,27,True,2.0,3.5
Maman Tribeca,323,False,2.0,4.0
Mamani Pizza,55,True,1.0,3.5
Mamas Fried Chicken,3,False,1.0,3.0
Mamasita Bar & Grill,1444,False,3.0,4.0
Mambi Restaurant,100,False,2.0,3.0
Mambo taliano Ristorante & Piano Bar,73,False,2.0,1.5
Mamma Mia Pizza,29,True,1.0,2.5
Mammas Famous Pizza,64,False,1.0,2.5
Mamoun's Falafel,3831,False,1.0,3.8333333333333335
Manatus Restaurant,65,True,2.0,3.0
Manchester Pub,94,True,2.0,3.5
Mancora Restaurant & Bar,359,True,2.0,3.5
Mandolino,125,True,2.0,4.5
Mandoo Bar,844,True,2.0,3.5
Manero's Pizza,76,False,,4.5
Manganaro's Hero Boy,198,True,2.0,3.0
Mangez Avec Moi,87,True,2.0,3.0
Mangia,51,True,2.0,3.0
Mangia Pizzeria,17,False,,4.5
Mangu Dominican Kitchen,50,True,1.0,3.0
Manhatta,512,False,4.0,4.5
Manhattan Brick Oven & Grill,2,True,,2.0
Manhattan Brick Oven Pizza,15,True,2.0,3.0
Manhattan Chili,49,True,1.0,3.5
Manhattan Halal Restaurant,2,False,,4.0
Manhattan Indian Flavor,10,False,,4.0
Manhattan Proper,339,True,2.0,4.0
Manhattan Valley,114,False,2.0,3.5
Mani In Pasta,193,True,1.0,4.5
Manna House Bakery,70,False,1.0,4.0
Manna Korean Food,3,True,,4.0
Manna's,77,True,2.0,3.5
Manna's Restaurant,151,False,2.0,3.5
Manna's Restaurant Soul Food & Salad Bar,88,False,1.0,3.5
Manny's Bistro,42,False,,4.0
Manny's Restaurant & Lounge,8,True,2.0,2.5
Manny's on Second,220,True,2.0,3.5
Manolo Tapas,298,False,2.0,4.0
Manon,71,True,3.0,3.5
Manousheh,18,True,,5.0
Manousheh Grand,40,False,2.0,4.0
Manting,269,True,2.0,3.5
Manzanilla Spanish Brasserie,91,True,3.0,4.0
Mao's Bao,30,False,,3.5
Maomao,60,False,2.0,4.0
Maoz Vegetarian,749,True,1.0,3.8333333333333335
Mapo Tofu,286,True,2.0,3.5
Mappamondo,77,True,2.0,3.5
Mar at Mercado Little Spain,78,False,,3.5
Maramana,18,True,,2.5
Maranello Restaurant and Lounge,49,True,2.0,3.5
Marble Downtown,22,True,,4.5
Marc Forgione,984,False,3.0,4.5
Marcellino Tratoria & Pizzeria,140,False,2.0,4.0
Marcha Cocina East Village,106,True,2.0,4.5
Marche Madison,28,False,1.0,3.0
Marche du Sud,141,True,2.0,4.0
Marchi's Restaurant,43,True,4.0,3.0
Marco Polo Noodle Shop,12,True,1.0,3.0
Marco's Restaurant,68,True,2.0,4.5
Marcony,124,True,3.0,3.5
Marea,2251,False,4.0,4.0
Margari Pizza,38,False,,4.5
Margarita Murphys,35,True,2.0,3.0
Margarita's Restaurant,15,False,1.0,3.5
Margherita NYC,306,False,2.0,4.0
Margie's Red Rose Diner,73,True,2.0,4.5
Margon,776,False,2.0,4.0
Margot Restaurant,92,True,2.0,4.0
Mari,73,False,4.0,4.0
Mari Vanna,715,False,3.0,4.0
Maria Pia,443,True,2.0,3.5
Mariachi,31,True,2.0,3.0
Mariachi's,242,True,2.0,3.5
Marian's,30,False,,4.5
Mariella Pizza,246,False,1.0,3.75
Marinara Pizza,599,False,1.0,3.9
Mario's Hamburger & Pizza Place,1,True,,3.0
Marisco Centro,84,False,2.0,3.5
Mark,985,True,1.0,4.0
MarkJoseph Steakhouse,445,False,4.0,4.0
Market Crates,286,False,1.0,4.0
Market Diner,223,True,2.0,3.5
Market Table,839,False,3.0,4.0
Markt,530,True,2.0,3.5
Marlow Bistro,327,False,2.0,4.0
Maroo,120,True,2.0,3.5
Mars Cafe,14,True,1.0,3.5
Marseille,1049,False,3.0,4.0
Marshall Street Bar & Restaurant,37,True,2.0,3.5
Marta,940,False,3.0,4.0
Marthitas Bar & Grill,23,True,2.0,3.5
Martina Pizzeria,117,True,2.0,4.0
Martinique Restaurant Associates,1,False,,1.0
Marufuku Ramen New York,132,False,2.0,4.5
Marumi,440,False,2.0,4.0
Maruzzella,130,False,2.0,4.0
Marwin Thai Restaurant,50,False,,4.5
Mary Ann's,206,True,2.0,2.5
Mary Ann's Mexican,118,True,2.0,2.5
Mary's Fish Camp,624,False,3.0,4.0
Mas La Grillade,128,True,3.0,4.0
Masala Club,37,True,2.0,3.5
Masala King,246,False,2.0,4.5
Masala Times,564,False,2.0,4.0
Mason Jar NYC,492,False,2.0,3.5
Masq Bar,47,True,2.0,4.0
Massawa,348,False,2.0,4.0
Massoni,211,True,3.0,4.0
Masterpiece Italian Pizzeria,46,True,1.0,3.5
Masu Masu,2,True,,3.0
Match 65,243,False,2.0,3.5
Matisse,328,True,2.0,3.5
Matryoshka,26,False,2.0,3.5
Matsu,118,True,2.0,3.5
Matsu 2 Doors Down,4,False,,3.0
Matsunichi,101,True,2.0,3.5
Matsunori,51,False,4.0,4.5
Matsuya,4,True,2.0,4.0
Matts Grill,115,True,2.0,3.5
Matzahbrei,1,False,,2.0
Maura's Rotisserie,10,True,,3.5
Max Brenner,4897,False,2.0,3.5
Max Caffe,250,False,2.0,3.5
Max Soha,421,False,2.0,4.0
Maxie's Grill,32,True,2.0,3.5
Maxwell's Bar & Restaurant,128,True,2.0,3.5
Maxwell's Chophouse,61,True,4.0,3.5
Maxwells Central Park,234,False,2.0,3.5
May Kaidee East Broadway,102,False,,4.5
May Kaidee NYC,66,True,2.0,4.5
May May Kitchen,16,False,,3.0
May Wah Fast Food,393,False,1.0,4.0
Maya,1039,False,3.0,3.5
Maya Blue,23,False,2.0,3.0
Maya's Fish and Chips,2,False,,2.0
Mayanoki,51,True,4.0,4.5
Mayhem & Stout,109,True,2.0,3.5
Maysville,529,True,3.0,4.0
Maz Mezcal,405,False,2.0,3.5
Mazeish Grill,163,True,1.0,4.0
Mazete,50,False,2.0,4.5
Mazu Szechuan Cuisine,97,False,2.0,4.5
McCoy,99,True,2.0,3.5
McFadden's,457,True,2.0,2.5
McGarry's Bar and Restaurant,150,True,2.0,3.5
McGee's Pub,686,False,2.0,3.5
McGettigan's NYC,209,True,2.0,3.5
McHale's Bar & Grill,262,False,2.0,3.5
McKeown's,71,True,2.0,3.5
Meatball Obsession,205,True,1.0,3.5
Meatpoint,1,True,,4.0
Medan Pasar,55,True,,4.5
Medi Winebar,436,False,2.0,3.5
Medici21,17,True,2.0,3.5
Mediterraneo Pizza,28,False,1.0,3.5
Mediterraneo Restaurant,346,False,2.0,3.0
Mee Noodle Shop,540,False,2.0,3.0
Mee Noodle Shop & Grill,451,False,1.0,3.25
Mee Sum Cafe,51,False,1.0,3.5
Meemo Tapas Sport,59,True,2.0,4.0
Meet Noodles,210,True,2.0,4.5
Megu,644,True,4.0,3.5
Megu Midtown,246,True,4.0,3.5
Megumi Of Japan,7,False,,5.0
Mei Jin Ramen,777,False,2.0,4.0
Mei Wei,8,True,,3.0
Mekki NYC,112,True,3.0,4.5
Mekong,146,False,2.0,3.5
Mel's,30,False,,4.5
Mel's Burger Bar,1160,False,2.0,3.5
Melange Food Fair,19,True,1.0,3.5
Melange Green & Gourmet,40,True,1.0,4.0
Melani Pizzeria,56,True,1.0,4.0
Melba's,1495,False,2.0,4.0
Melt Shop,1663,False,2.0,3.9
Meltkraft,58,True,1.0,3.5
Meme Mediterranean,1011,False,2.0,4.0
Memo Shish Kebab,133,False,2.0,3.5
Men of Sapphire,2,False,,5.0
Mena,13,True,,4.5
Mendy's Kosher Delicateseen,25,True,2.0,1.5
Mendy's NYC,2,False,,3.5
Mendy's Rock,35,True,2.0,2.5
Menkoi Sato,267,False,2.0,4.5
Menkui Tei,1416,True,2.0,3.5
Mentoku,420,True,2.0,4.0
Menya Jiro Midtown,14,True,,4.0
Mercadito,406,True,2.0,3.5
Mercadito Grove,206,True,2.0,3.5
Mercado Little Spain,458,False,2.0,3.5
Mercantile Grill,18,True,2.0,3.0
Merchants NY,136,False,2.0,3.5
Merchants River House,618,True,2.0,4.0
Mercury Bar,458,False,2.0,4.0
Merilu Pizza Al Metro,476,True,1.0,4.0
Mermaid Bird,10,False,,3.0
Mermaid Oyster Bar,1091,True,2.0,4.0
Merrion Square Pub,228,False,1.0,3.5
Meryenda,10,True,2.0,4.5
Meske Ethiopian Restaurant,321,False,2.0,3.5
Meskel,168,True,2.0,3.0
Meskerem Ethiopian Cuisine,419,False,2.0,3.5
Meson Sevilla,208,True,2.0,3.5
Met Grill,6,False,,2.0
Method,121,True,3.0,4.0
Metro Empanadas,16,True,1.0,3.5
Mexi BBQ,168,True,2.0,3.0
Mexi Joe's,15,False,1.0,2.5
Mexican Cart,6,False,1.0,4.0
Mexican Fiesta,4,False,,5.0
Mexican Food Cart,5,False,,4.5
Mexican Palace,15,False,1.0,1.0
Mexican Radio,416,True,2.0,3.0
Mexicana Mama,95,True,2.0,3.5
Mexico Lindo Restaurant,269,False,2.0,3.5
Mexicoma,65,True,2.0,3.0
Mexicue,2181,False,2.0,3.9166666666666665
Mexikosher,84,False,2.0,3.5
Mexitalia,1,True,2.0,4.0
Mexiterranean Grill,15,False,,3.0
Meyhane Kitchen,1,False,,1.0
Mezcali,49,False,,4.0
Mezcla,84,True,2.0,4.0
Mezetto,599,True,2.0,4.0
Mezza Luna Pizzeria,22,True,1.0,3.5
Mezzaluna,162,False,3.0,3.5
Mezze Bar,94,True,2.0,4.0
Mezzogiorno,59,True,2.0,4.0
Mi Casa Es Su Casa,33,True,2.0,4.0
Mi Casa Latina,8,True,,5.0
Mi Casita Restaurant,44,False,1.0,2.5
Mi Mexico Bar & Grill,4,True,4.0,2.0
Mi Mexico Cari Wine Bar & Restaurant,7,True,2.0,4.0
Mi Nidito,180,True,2.0,3.0
Mi Noodle Bar,226,True,2.0,4.5
Mi Paso Centroamericano Restaurant,26,False,1.0,4.0
Mi Salsa Kitchen,40,False,,4.0
Mi Valle 27,1,False,,1.0
Mia Caffe,31,True,2.0,4.0
Mian Kitchen,24,False,,3.75
Michelle Restaurant,10,False,1.0,1.5
Mickey Spillane's,286,False,2.0,3.0
Mictlan Mexico,27,False,,4.5
Midnight Express Diner,455,False,2.0,3.0
Mido,255,False,2.0,4.0
Mido's Halal Food,5,False,,5.0
Midtown East Pizza,1,False,,5.0
Midtown Social,1,True,,5.0
Midwinter Kitchen,446,True,2.0,4.5
Mighties,18,False,,4.0
Mighty Catch,93,True,2.0,4.0
Mighty Quinns BBQ,3048,False,2.0,3.6
Mihoko's 21 Grams,57,True,4.0,3.5
Mika Japanese Cuisine & Bar,285,True,2.0,3.0
Mikado,173,False,2.0,3.0
Mikaku Sushi,165,False,2.0,3.5
Mike's Clam Bar,3,False,,5.0
Mike's Italian Kitchen,25,True,2.0,3.0
Mike's Papaya and Pizza,46,True,1.0,3.0
Mike's Pizza,111,False,1.0,3.5
Mikes Noodle House,131,True,2.0,2.5
Mikey's Burger,383,True,1.0,3.5
Mila Cafe,155,False,1.0,4.0
Milady's Bar & Restaurant,107,True,1.0,4.0
Milanes Spanish Restaurant,137,True,1.0,4.0
Milas,11,False,,4.5
Mile 17 Bar & Restaurant,80,True,2.0,4.0
Milk 'N Honey NYC,121,False,1.0,3.0
Milk and Hops Ramen Bar,110,True,2.0,3.5
Mill Korean,330,True,2.0,3.0
Mille Nonne,48,False,,4.5
Miller's Near & Far,110,True,2.0,4.0
Millesime,194,True,2.0,3.5
Milon,511,False,2.0,3.5
Milos Cafe,66,True,2.0,4.0
Milu,163,False,2.0,4.5
Mimi,273,False,2.0,4.25
Mimi & Coco NY,105,True,1.0,4.0
Mimi Cheng's Dumplings,960,False,2.0,3.5
Mimi's Hummus,63,True,2.0,4.0
Mimi's Italian Restaurant & Piano Bar,346,False,2.0,3.5
Mimi's Pizza,108,False,,4.5
Mimis Humus,3,False,,3.5
Mimmo Cucina Italiana,103,True,2.0,4.0
Mimosa Cafe,25,True,2.0,2.5
Min Jiang Mini Cafe,12,False,1.0,3.5
Min Sushi,15,False,,4.0
Minar Indian Restaurant,319,True,1.0,3.5
Minca,1699,False,2.0,4.0
Mine Craft Sushi,35,False,,4.5
Minetta Tavern,2340,False,3.0,4.0
Ming Dynasty,2,True,,2.5
Ming Kee Kitchen,11,False,,3.5
Ming Moon Buffet,5,True,1.0,1.5
Ming Wong Restaurant,26,False,2.0,4.5
Ming's Caffe,140,False,1.0,4.0
Mini Deli,53,False,1.0,4.0
Mini Express,37,True,1.0,3.0
Mini Munchies Pizzeria,5,True,1.0,3.0
Minigrow,100,True,2.0,4.0
Minnie's,129,True,2.0,4.0
Mino Brasserie,31,False,,4.5
Mint,178,True,2.0,3.0
Mint Kitchen,137,True,2.0,4.0
Mint Masala,337,False,2.0,4.0
Minton's Playhouse,233,False,3.0,3.5
Mira Sushi Flatiron,340,True,2.0,3.5
Mirage Kitchen,58,True,2.0,3.0
Miramar,230,False,2.0,4.0
Miriam,1170,False,2.0,4.0
Miro Cafe,33,True,2.0,2.5
Mishima Restaurant,94,True,2.0,3.5
Mishka Soho Restaurant,41,False,,4.0
Misirizzi,171,False,2.0,4.5
Misoya West Village,14,False,,5.0
Miss KOREA BBQ,2000,False,2.0,3.5
Miss Ks Italian Eatery & Cafe,27,True,1.0,3.0
Miss Lily's,1159,True,2.0,3.5
Miss Mamies Spoonbread Too,432,False,2.0,3.0
Miss Paradis,105,True,2.0,4.0
Miss Saigon,60,False,,4.5
Mission Cantina,364,True,2.0,3.0
Mission Ceviche,912,True,2.0,4.333333333333333
Mission Chinese,764,True,2.0,3.0
Mission Chinese Food,565,True,2.0,3.5
Mista Oh,129,False,2.0,4.5
Mitali East,109,True,2.0,3.5
Mitchell Place Natural Food,2,False,,3.0
Mitsui Sushi,2,True,,2.0
Mitumi Sushi,1,False,,1.0
Miznon,512,False,2.0,4.0
Mizu Sushi,275,False,2.0,3.5
Mmm Enfes,50,True,1.0,4.0
MoMA Cafe 2,228,False,2.0,3.5
Moca Bar and Lounge,168,False,2.0,3.0
Mocha Burger,207,False,2.0,3.0
Mocha Burger SUB Express UES,56,False,3.0,2.5
Mocu Mocu,64,True,2.0,3.0
Modern Szechuan,12,True,1.0,3.0
Modhu Mita Indian Restaurant,75,False,2.0,3.5
Moe's Cafe,2,False,1.0,2.0
Moe's Southwest Grill,111,False,1.0,3.1666666666666665
Mofongo del Valle,63,False,1.0,2.5
Mojito's,95,True,2.0,3.0
Mojo Omakase,96,False,4.0,4.5
Mokbar,601,False,2.0,3.5
Mokja,328,False,2.0,3.75
Moko,74,False,,4.0
Mokum,80,True,,4.0
Mokyo,242,False,,4.5
Molcajete Taqueria,92,True,2.0,3.5
Mole,901,False,2.0,3.5
Molloy's Irish Pub,131,True,2.0,4.0
Molly Pitcher's Ale House,104,True,2.0,3.0
Molly Wee Pub,258,False,2.0,3.5
Molly's,547,False,2.0,4.0
Molyvos,502,True,3.0,4.0
Mom's Cooking,57,True,1.0,3.5
Mom's Kitchen & Bar,1328,False,2.0,4.5
MomenTea Kitchen,89,False,2.0,4.0
Momo 97,59,False,,4.0
Momo's Mediterranean Grill,54,False,1.0,4.0
Momofuku Ko,1067,False,4.0,4.25
Momofuku Ma Peche,1017,True,3.0,3.5
Momofuku Nishi,593,True,2.0,4.0
Momofuku Noodle Bar,4783,False,2.0,3.75
Momofuku Ssam Bar,2513,False,3.0,4.0
Momokawa,211,False,3.0,4.0
Momosan Ramen & Sake,1753,False,2.0,4.0
Momoya,513,False,3.0,4.0
Mon Petit Cafe,268,True,2.0,3.5
Monaco,54,True,2.0,2.5
Mondo Piatta,9,False,2.0,3.0
Monk Mcginn's,118,False,2.0,4.5
Monkey Bar,278,True,3.0,3.5
Monkey Room,104,False,2.0,3.5
Monster Mac,1,False,,1.0
Mont Blanc 52,93,True,3.0,4.5
Mont Blanc Restaurant,111,True,2.0,4.0
Montagu's Gusto,150,False,1.0,4.0
Monte's Trattoria,400,False,2.0,4.0
Montebello Ristorante Italiano,94,False,3.0,3.5
Montmartre,201,True,3.0,4.0
Monument Lane,359,True,2.0,4.0
MoonHouse,113,False,1.0,3.5
Mooncake Foods,572,True,2.0,3.5
Moonrise Izakaya,148,False,2.0,4.0
Moonstruck,263,True,2.0,2.5
Moonstruck Diner,102,False,2.0,2.75
Moonstruck East Restaurant,227,False,2.0,2.5
Moonstruck Eatery,172,False,2.0,3.0
Moran's Chelsea,99,True,3.0,3.5
Morimoto,3052,True,4.0,4.0
Morning Star Cafe,342,False,2.0,3.5
Morning Star Restaurant,238,True,2.0,3.0
Morton's Restaurant,12,False,4.0,4.0
Morton's The Steakhouse,867,False,3.0,4.0
Moshe's Falafel,112,False,1.0,4.0
Motel Morris,217,False,2.0,4.0
Mother Burger,505,True,2.0,3.5
Mother Clucker,3,False,,1.5
Mother's Ruin,490,False,2.0,3.5
Mothership Pizza,1,False,,1.0
Moti Mahal Delux,535,False,2.0,4.0
Motorino,1372,False,2.0,3.5
Mott Street Eatery,24,False,2.0,3.5
Mottsu,156,False,2.0,3.5
Mottzar Kitchen,61,True,2.0,2.5
Moustache,106,True,2.0,3.5
Moustache Pitza,393,False,2.0,4.0
Mozzarelli's,219,True,1.0,3.5
Mr Biggs Bar & Grill,280,False,2.0,3.0
Mr Bing,249,True,2.0,3.875
Mr Broadway,317,False,2.0,2.5
Mr Chow,845,False,4.0,3.0
Mr Crispy,40,True,2.0,4.5
Mr Dennehy's,144,True,2.0,3.0
Mr K,18,False,,4.5
Mr K Bob,17,True,2.0,4.5
Mr Kam Restaurant,33,False,1.0,2.5
Mr Mangu's kitchen,13,False,1.0,1.5
Mr Nosh,23,False,3.0,2.5
Mr Panzerotto,58,True,1.0,4.0
Mr Sun,132,False,2.0,4.5
Mr Taco,32,False,,4.5
Mr Taka Ramen,583,False,2.0,4.0
Mr White,102,True,2.0,4.5
Ms Caridad,6,False,,3.0
Ms Mi's Hot Pot,70,True,3.0,3.0
Ms Rita's Place,26,True,2.0,4.0
Muay Thai Thai Street Food By Tuk Tuk Boy,3,False,,2.5
Mudville9,404,False,2.0,3.5
Muffins Cafe,158,False,1.0,3.5
Mughlai Grill,455,False,2.0,4.5
Mughlai Indian Cuisine,708,False,2.0,4.5
Muk Eun Ji,358,True,2.0,3.5
Mulberry & Vine,569,True,2.0,3.75
Muldoon's,143,True,2.0,3.5
Mulino a Vino,159,True,3.0,4.0
Mulligan's Pub,174,False,2.0,3.5
Multi Tastes Diner,22,True,1.0,1.5
Mumbai Masala,247,False,2.0,4.5
Mumtaz Indian Restaurant,110,False,2.0,4.0
Munchies The Best Taste,11,False,,2.5
Murphy & Gonzalez,83,True,2.0,3.0
Murphy's Law,97,False,2.0,3.5
Murphy's Tavern,186,True,2.0,4.0
Murray Hill Diner,325,False,2.0,3.5
Murray's Falafel,205,True,1.0,4.0
Musashi,5,False,,2.5
Mustang Harry's,388,False,2.0,3.5
Mustang Sally's Saloon,113,True,2.0,3.0
Muzzarella Pizza,132,True,1.0,3.5
Mxco,39,True,2.0,3.5
My Biryani,18,False,,4.5
My Daddy's Pizza,16,True,1.0,3.0
My Food House,8,False,,3.5
My Most Favorite Food,163,True,2.0,3.0
My Noodle Station,38,False,,4.5
My Pie Pizzeria Romana,847,False,1.0,4.5
Mykonos Blue Grill,38,True,,3.5
Mysttik Masaala,443,False,1.0,4.75
N'eat,47,True,3.0,4.0
NAYA Chelsea,29,False,,4.5
NOMO Kitchen,697,False,2.0,3.5
NY Fresh Pizza,44,False,1.0,3.5
NY Kom Tang Soot Bul Kalbi,106,True,2.0,3.0
NY Lunch Box,3,False,1.0,2.5
NY Pizza Suprema,2283,False,1.0,4.0
NY Thai Grill & Sushi Bar,148,False,2.0,2.0
NY Tofu House,155,True,2.0,3.5
NYC Diner & Bar,10,True,2.0,4.0
NYC Pizza Kitchen,18,False,,3.5
Na Rae Mi Restaurant,1,False,,3.0
NaNa Thai Street,160,False,2.0,4.5
Nabe Harlem,137,True,2.0,3.5
